"","PercentageValues.Total.No.Of.Schools","PercentageValues.Schools.Approachable.By.Road.in.All.Weather","PercentageValues.Washrooms.For.Both","PercentageValues.Playground.Facilitated.Schools","PercentageValues.Boundarywall.Facilitated.Schools","PercentageValues.Drinking.Water.Facilitated.Schools","PercentageValues.Electricity.Facilitated.Schools","PercentageValues.Computer.Facilitated.Schools","PercentageValues.Mid.Day.Meal.Facilitated.Schools","PercentageValues.Total.Teachers"
"406",100,93.5374149659864,91.6666666666667,70.2380952380952,51.530612244898,99.4897959183673,39.1156462585034,37.4149659863946,66.4965986394558,1074.14965986395
"407",100,85.6677524429967,89.2508143322476,32.5732899022801,53.7459283387622,84.0390879478827,31.5960912052117,36.4820846905537,58.3061889250814,823.778501628665
"408",100,7.93650793650794,100,29.7619047619048,62.6984126984127,72.2222222222222,30.1587301587302,30.952380952381,74.2063492063492,1027.77777777778
"409",100,96.4788732394366,98.2394366197183,37.6760563380282,71.830985915493,88.3802816901408,69.0140845070423,42.2535211267606,78.8732394366197,1282.39436619718
"410",100,95.6521739130435,100,33.9130434782609,49.5652173913044,100,28.695652173913,32.1739130434783,66.9565217391304,950.434782608696
"411",100,95.7983193277311,74.7899159663866,36.1344537815126,58.8235294117647,97.4789915966387,55.4621848739496,31.9327731092437,78.9915966386555,621.008403361345
"412",100,81,78,34,45,92,22,34,90,397
"413",100,68.8888888888889,94.4444444444444,55.5555555555556,75,94.4444444444444,30.5555555555556,36.6666666666667,76.1111111111111,906.111111111111
"414",100,90,96.6666666666667,10,66.6666666666667,86.6666666666667,33.3333333333333,26.6666666666667,86.6666666666667,503.333333333333
"415",100,17.5257731958763,82.4742268041237,9.27835051546392,35.5670103092784,70.6185567010309,18.0412371134021,9.79381443298969,81.4432989690722,340.721649484536
"416",100,83.9357429718875,97.9919678714859,40.9638554216867,53.4136546184739,89.1566265060241,37.3493975903614,35.7429718875502,74.6987951807229,485.542168674699
"417",100,84.4961240310078,98.4496124031008,74.4186046511628,75.968992248062,96.8992248062015,41.0852713178295,37.984496124031,79.0697674418605,634.883720930233
"418",100,60.9271523178808,94.0397350993377,18.5430463576159,70.8609271523179,82.7814569536424,51.6556291390728,37.0860927152318,89.4039735099338,543.046357615894
"419",100,53.9192399049881,96.1995249406176,41.8052256532066,60.332541567696,70.7838479809976,46.3182897862233,32.0665083135392,75.2969121140142,838.242280285036
"420",100,84.6469622331691,80.3776683087028,76.1083743842365,33.3743842364532,90.311986863711,16.6256157635468,7.79967159277504,81.7323481116585,404.310344827586
"421",100,90.7341411261582,66.8092183416488,71.8698028035163,24.3288191969589,94.7731052506534,25.160370634355,7.22261819909717,86.3387978142077,534.141126158232
"422",100,79.4404684450228,68.2498373454782,24.0728692257645,18.9980481457385,76.8705270006506,18.2823682498373,8.62068965517241,84.2550422901757,466.428106701366
"423",100,84.6153846153846,71.0918114143921,70.0372208436725,36.2282878411911,94.8511166253102,20.2233250620347,8.93300248138958,87.1588089330025,509.553349875931
"424",100,86.3755745239659,67.0059093893631,73.8345370978332,28.0695994747209,91.5627051871307,20.5843729481287,7.58371634931057,85.193696651346,455.219960604071
"425",100,83.7924701561065,83.9761248852158,66.2534435261708,52.0661157024793,98.7144168962351,26.9972451790634,13.3149678604224,90.495867768595,441.643709825528
"426",100,64.4665461121157,65.0994575045208,43.3694996986136,18.7462326702833,95.4189270644967,19.7408077154913,8.3785412899337,82.8812537673297,501.115129596142
"427",100,80.411361410382,69.7355533790402,67.4828599412341,33.1700946784199,86.973555337904,20.5354227881162,7.9007508978126,81.8805093046033,433.104799216454
"428",100,93.1712962962963,80.0925925925926,69.5023148148148,23.5532407407407,85.6481481481482,12.9050925925926,7.06018518518518,82.1759259259259,436.805555555556
"429",100,67.919921875,76.953125,64.599609375,45.60546875,97.216796875,25.146484375,11.474609375,87.744140625,434.47265625
"430",100,92.7715500579822,90.8001546192501,39.1573250869733,47.1588712794743,100,35.0212601468883,12.5241592578276,89.4472361809045,491.766524932354
"431",100,71.8944099378882,98.7060041407867,29.9171842650103,69.5134575569358,100,30.0724637681159,20.2380952380952,89.3374741200828,484.989648033126
"432",100,94.2737430167598,87.5698324022346,32.6815642458101,66.4804469273743,100,34.2178770949721,19.9720670391061,92.877094972067,439.664804469274
"433",100,63.408609738885,94.530698659139,14.5377558221595,56.7748764996471,100,15.5257586450247,12.7028934368384,96.7537050105857,360.585744530699
"434",100,90.6976744186046,93.6046511627907,26.0658914728682,72.3837209302326,94.7674418604651,13.468992248062,7.26744186046512,96.4147286821705,401.259689922481
"435",100,95.8410351201479,79.8059149722736,30.7763401109057,83.641404805915,99.0295748613678,30.0369685767098,12.9852125693161,90.0646950092421,439.09426987061
"436",100,94.768962510898,78.5091543156059,34.0453356582389,67.4803836094159,100,52.6591107236269,14.9520488230166,90.5405405405405,499.825632083697
"437",100,94.0408163265306,95.5918367346939,20.0816326530612,54.8571428571429,100,18.6122448979592,13.1428571428571,94.6122448979592,443.591836734694
"438",100,94.1198501872659,96.5917602996255,20.7116104868914,68.1647940074906,100,22.4719101123595,11.9850187265918,94.2696629213483,413.970037453184
"439",100,90.3508771929825,96.5709728867624,27.9904306220096,66.5071770334928,99.6012759170654,98.006379585327,9.72886762360447,89.8724082934609,461.562998405104
"440",100,84.8675914249685,94.5355191256831,34.005884825557,42.2446406052963,99.6637242538882,33.0811265237495,6.38923917612442,94.3253467843632,305.422446406053
"441",100,89.3271461716937,99.1647331786543,63.2482598607889,94.1531322505801,99.6751740139211,83.0626450116009,45.800464037123,52.7610208816705,752.993039443155
"442",100,84.9568434032059,90.2589395807645,36.498150431566,36.6831072749692,100,26.8187422934649,10.4192355117139,83.9704069050555,511.713933415536
"443",100,78.1666666666667,39.0952380952381,72.0952380952381,11.6428571428571,100,14.952380952381,4.80952380952381,74.5714285714286,412.238095238095
"444",100,95.0543274634695,92.9561633570626,41.3638066691645,43.0498313975272,97.1524915698764,21.3937804421132,11.4275009366804,91.4949419258149,604.533533158486
"445",100,72.9078476066428,69.3910778248128,13.7740149788343,11.1364376424617,59.6873982416151,11.4620644741127,5.66590687072615,65.5161185281667,389.286877238684
"446",100,85.1893095768374,91.5367483296214,77.0044543429844,53.9532293986637,98.7750556792873,30.3452115812918,14.3095768374165,84.2984409799555,493.652561247216
"447",100,81.7120622568093,88.8132295719844,22.0817120622568,19.2607003891051,36.7704280155642,11.9649805447471,11.8677042801556,92.1206225680934,457.976653696498
"448",100,89.4270122783083,79.9454297407913,32.1964529331514,59.4133697135061,94.8158253751705,37.9263301500682,17.3260572987722,89.8362892223738,490.654843110505
"449",100,96.530165676774,83.7761800562676,28.5401688027509,61.3004063769928,100,40.4501406689591,20.8815254767115,83.8699593623007,565.145357924351
"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",100,71.2138728323699,-2.80346820809249,11.1849710982659,10.3468208092486,35.7803468208092,11.3005780346821,4.13294797687861,47.3699421965318,359.161849710983
"452",100,86.5214180206795,72.1935007385524,29.9852289512555,42.5036927621861,94.903988183161,31.9054652880355,9.82274741506647,85.192023633678,393.500738552437
"453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",100,85.7484076433121,65.1273885350319,82.9617834394904,36.0668789808917,89.968152866242,16.3216560509554,6.60828025477707,80.5732484076433,455.254777070064
"455",100,90.7232704402516,98.7421383647799,64.7798742138365,20.440251572327,94.811320754717,28.9308176100629,13.9937106918239,82.5471698113208,1026.25786163522
"456",100,91.4772727272727,96.4488636363636,75.4261363636364,35.5113636363636,96.875,44.3181818181818,25.7102272727273,85.0852272727273,1601.13636363636
"457",100,65.7924743443558,99.6579247434436,46.0661345496009,13.5689851767389,72.7480045610034,15.963511972634,8.8939566704675,94.4127708095781,580.387685290764
"458",100,86.8852459016393,97.2677595628415,44.8087431693989,24.0437158469945,92.0765027322404,26.775956284153,14.7540983606557,81.1475409836066,833.606557377049
"459",100,80.943025540275,99.803536345776,44.7937131630648,20.8251473477407,90.5697445972495,32.8094302554028,19.056974459725,86.8369351669941,829.076620825147
"460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
